geografia|giorno|data|totale_casi_positivi|totale_casi_positivi_ab|deceduti|deceduti_inc|letalita|totale_ricoveri|totale_ricoveri_inc|attualmente_positivi|dimessi|tamponi|tamponi_inc
aslCENTRO|385|15/3/2021|78279|48.94738006591797|2385|.29436502|||||||
aslNO|385|15/3/2021|63807|51.03943634033203|1853|.05399568|||||||
aslSE|385|15/3/2021|31447|38.39992141723633|645|.46728972|||||||
AR|386|16/3/2021|16076|47.72167205810547|318|0|1.978104||||||
FI|386|16/3/2021|47190|47.85999298095703|1639|.36742193|3.4731934||||||
GR|386|16/3/2021|6092|27.87615966796875|116|0|1.9041365||||||
LI|386|16/3/2021|13187|40.01031494140625|348|0|2.6389625||||||
LU|386|16/3/2021|18084|47.50496673583984|468|0|2.587923||||||
MS|386|16/3/2021|10623|55.95735549926758|476|0|4.4808435||||||
PI|386|16/3/2021|22292|53.5318489074707|564|.53475934|2.5300555||||||
PO|386|16/3/2021|15090|58.93449401855469|361|1.4044944|2.3923128||||||
PT|386|16/3/2021|16672|57.32775497436523|398|.50505048|2.3872361||||||
SI|386|16/3/2021|9474|35.95091247558594|212|.47393364|2.2377031||||||
Toscana|386|16/3/2021|175335|47.79691314697266|4970|.36348951||1669|1.5824711|24895|145470|2692646|.4923391
aslCENTRO|386|16/3/2021|78952|49.36820220947266|2398|.54507339|||||||
aslNO|386|16/3/2021|64186|51.34259796142578|1856|.16189963|||||||
aslSE|386|16/3/2021|31642|38.63803482055664|646|.15503876|||||||
AR|387|17/3/2021|16197|48.08086395263672|320|.62893081|1.9756745||||||
FI|387|17/3/2021|47448|48.12165451049805|1643|.24405125|3.462738||||||
GR|387|17/3/2021|6167|28.2193489074707|118|1.7241379|1.9134101||||||
LI|387|17/3/2021|13300|40.35316467285156|348|0|2.6165414||||||
LU|387|17/3/2021|18241|47.91738891601563|469|.21367522|2.571131||||||
MS|387|17/3/2021|10685|56.28394317626953|476|0|4.454843||||||
PI|387|17/3/2021|22451|53.91366958618164|565|.17730497|2.5165918||||||
PO|387|17/3/2021|15159|59.20397567749023|364|.83102494|2.4012139||||||
PT|387|17/3/2021|16826|57.85729217529297|405|1.758794|2.4069891||||||
SI|387|17/3/2021|9581|36.3569450378418|213|.47169811|2.22315||||||
Toscana|387|17/3/2021|176610|48.14448547363281|4991|.42253521||1694|1.497903|24907|146712|2709044|.60899204
aslCENTRO|387|17/3/2021|79433|49.66896820068359|2412|.58381987|||||||
aslNO|387|17/3/2021|64677|51.7353515625|1858|.10775862|||||||
aslSE|387|17/3/2021|31945|39.00802612304688|651|.77399379|||||||
AR|388|18/3/2021|16394|48.66565704345703|320|0|1.9519336||||||
FI|388|18/3/2021|47827|48.50603485107422|1645|.12172855|3.4394798||||||
GR|388|18/3/2021|6261|28.64947891235352|118|0|1.884683||||||
LI|388|18/3/2021|13423|40.72635650634766|348|0|2.5925651||||||
LU|388|18/3/2021|18430|48.41387557983398|472|.63965887|2.5610418||||||
MS|388|18/3/2021|10766|56.71061706542969|476|0|4.4213262||||||
PI|388|18/3/2021|22592|54.25226593017578|567|.3539823|2.509738||||||
PO|388|18/3/2021|15272|59.64529800415039|370|1.6483517|2.4227345||||||
PT|388|18/3/2021|16963|58.32837677001953|415|2.4691358|2.4465013||||||
SI|388|18/3/2021|9640|36.58082962036133|215|.93896711|2.2302904||||||
Toscana|388|18/3/2021|178123|48.55693435668945|5016|.50090164||1700|.35419127|25338|147769|2724346|.56484872
aslCENTRO|388|18/3/2021|80062|50.06227874755859|2430|.74626863|||||||
aslNO|388|18/3/2021|65211|52.16249847412109|1863|.26910657|||||||
aslSE|388|18/3/2021|32295|39.4354133605957|653|.30721965|||||||
AR|389|19/3/2021|16525|49.05453109741211|320|0|1.9364599||||||
FI|389|19/3/2021|48212|48.89650344848633|1650|.30395138|3.4223845||||||
GR|389|19/3/2021|6356|29.08418655395508|119|.84745765|1.8722467||||||
LI|389|19/3/2021|13509|40.98728561401367|348|0|2.5760603||||||
LU|389|19/3/2021|18563|48.76325225830078|477|1.059322|2.5696278||||||
MS|389|19/3/2021|10827|57.03193664550781|477|.21008404|4.4056525||||||
PI|389|19/3/2021|22738|54.60287094116211|569|.35273367|2.5024188||||||
PO|389|19/3/2021|15383|60.07881546020508|374|1.081081|2.4312553||||||
PT|389|19/3/2021|17112|58.84072113037109|421|1.4457831|2.4602618||||||
SI|389|19/3/2021|9708|36.83887100219727|216|.46511629|2.2249691||||||
Toscana|389|19/3/2021|179488|48.92903518676758|5041|.4984051||1694|-.35294119|25639|148808|2739233|.54644305
aslCENTRO|389|19/3/2021|80707|50.46559524536133|2445|.61728394|||||||
aslNO|389|19/3/2021|65637|52.50325775146484|1871|.42941493|||||||
aslSE|389|19/3/2021|32589|39.79441452026367|655|.30627871|||||||
AR|390|20/3/2021|16668|49.47902679443359|322|.625|1.9318454||||||
FI|390|20/3/2021|48563|49.25248718261719|1653|.18181819|3.403826||||||
GR|390|20/3/2021|6398|29.2763729095459|119|0|1.8599563||||||
LI|390|20/3/2021|13607|41.28462600708008|349|.28735632|2.5648563||||||
LU|390|20/3/2021|18767|49.29914093017578|478|.2096436|2.547024||||||
MS|390|20/3/2021|10878|57.30058288574219|480|.62893081|4.4125757||||||
PI|390|20/3/2021|22901|54.99429702758789|571|.35149384|2.493341||||||
PO|390|20/3/2021|15617|60.99271011352539|376|.53475934|2.4076326||||||
PT|390|20/3/2021|17253|59.3255615234375|424|.71258909|2.4575436||||||
SI|390|20/3/2021|9791|37.15382766723633|217|.46296296|2.2163212||||||
Toscana|390|20/3/2021|180998|49.34066772460938|5059|.357072||1664|-1.7709563|26051|149888|2754816|.56888187
aslCENTRO|390|20/3/2021|81433|50.9195556640625|2453|.32719836|||||||
aslNO|390|20/3/2021|66153|52.91600799560547|1878|.37413147|||||||
aslSE|390|20/3/2021|32857|40.12166976928711|658|.45801526|||||||
AR|391|21/3/2021|16816|49.91836547851563|326|1.242236|1.9386299||||||
FI|391|21/3/2021|48942|49.63686752319336|1659|.3629764|3.3897266||||||
GR|391|21/3/2021|6477|29.63786697387695|119|0|1.8372704||||||
LI|391|21/3/2021|13678|41.50004577636719|353|1.1461318|2.5807867||||||
LU|391|21/3/2021|18904|49.65902709960938|482|.83682007|2.5497248||||||
MS|391|21/3/2021|10925|57.54816055297852|486|1.25|4.4485126||||||
PI|391|21/3/2021|23045|55.34009552001953|574|.52539402|2.4907789||||||
PO|391|21/3/2021|15783|61.64102554321289|380|1.0638298|2.4076538||||||
PT|391|21/3/2021|17369|59.72443389892578|427|.70754719|2.4584029||||||
SI|391|21/3/2021|9862|37.42325210571289|219|.92165899|2.220645||||||
Toscana|391|21/3/2021|182356|49.71086502075195|5095|.71160311||1653|-.66105771|26348|150913|2770172|.55742377
aslCENTRO|391|21/3/2021|82094|51.33287811279297|2466|.52996331|||||||
aslNO|391|21/3/2021|66552|53.23516845703125|1895|.9052183|||||||
aslSE|391|21/3/2021|33155|40.48555755615234|664|.91185409|||||||
AR|392|22/3/2021|16947|50.3072395324707|329|.92024541|1.9413465||||||
FI|392|22/3/2021|49188|49.88636016845703|1663|.2411091|3.3809059||||||
GR|392|22/3/2021|6561|30.02223777770996|119|0|1.8137479||||||
LI|392|22/3/2021|13736|41.67602157592773|353|0|2.5698893||||||
LU|392|22/3/2021|19046|50.03204727172852|485|.62240666|2.5464664||||||
MS|392|22/3/2021|10969|57.77993011474609|486|0|4.4306684||||||
PI|392|22/3/2021|23149|55.58984375|574|0|2.4795887||||||
PO|392|22/3/2021|15919|62.17218017578125|384|1.0526316|2.4122119||||||
PT|392|22/3/2021|17492|60.14737701416016|433|1.4051522|2.4754174||||||
SI|392|22/3/2021|9934|37.69646835327148|222|1.369863|2.2347493||||||
Toscana|392|22/3/2021|183496|50.02162933349609|5118|.45142296||1706|3.2062917|26779|151599|2781894|.42315063
aslCENTRO|392|22/3/2021|82599|51.64865112304688|2480|.56772101|||||||
aslNO|392|22/3/2021|66900|53.51353454589844|1898|.15831135|||||||
aslSE|392|22/3/2021|33442|40.83601379394531|670|.90361446|||||||
AR|393|23/3/2021|17048|50.60705947875977|330|.30395138|1.9357109||||||
FI|393|23/3/2021|49480|50.1825065612793|1669|.36079374|3.37308||||||
GR|393|23/3/2021|6594|30.17324256896973|125|5.042017|1.8956627||||||
LI|393|23/3/2021|13802|41.87627029418945|354|.28328612|2.5648456||||||
LU|393|23/3/2021|19161|50.33414077758789|488|.61855668|2.54684||||||
MS|393|23/3/2021|11000|57.9432258605957|486|0|4.4181819||||||
PI|393|23/3/2021|23314|55.9860725402832|576|.34843206|2.4706185||||||
PO|393|23/3/2021|16048|62.67599487304688|390|1.5625|2.4302094||||||
PT|393|23/3/2021|17575|60.43277740478516|438|1.1547344|2.4921763||||||
SI|393|23/3/2021|9981|37.87482070922852|223|.45045045|2.2342451||||||
Toscana|393|23/3/2021|184558|50.31113433837891|5149|.60570538||1729|1.3481829|26638|152771|2794145|.44038343
aslCENTRO|393|23/3/2021|83103|51.96379852294922|2497|.68548387|||||||
aslNO|393|23/3/2021|67277|53.81509780883789|1904|.31612223|||||||
aslSE|393|23/3/2021|33623|41.05703353881836|678|1.1940298|||||||
AR|394|24/3/2021|17192|51.03452301025391|333|.90909094|1.9369475||||||
FI|394|24/3/2021|49841|50.54862976074219|1675|.35949671|3.360687||||||
GR|394|24/3/2021|6635|30.36085319519043|126|.80000001|1.8990203||||||
LI|394|24/3/2021|13870|42.08258819580078|354|0|2.5522711||||||
LU|394|24/3/2021|19283|50.65462493896484|491|.61475408|2.5462842||||||
MS|394|24/3/2021|11058|58.24874496459961|486|0|4.3950081||||||
PI|394|24/3/2021|23420|56.24061965942383|580|.69444442|2.4765158||||||
PO|394|24/3/2021|16163|63.12512969970703|392|.51282054|2.4252923||||||
PT|394|24/3/2021|17680|60.79382705688477|444|1.369863|2.5113122||||||
SI|394|24/3/2021|10058|38.16701126098633|225|.89686096|2.2370253||||||
Toscana|394|24/3/2021|185755|50.63744354248047|5176|.52437365||1741|.6940428|26511|154068|2810514|.58583218
aslCENTRO|394|24/3/2021|83684|52.32709503173828|2511|.56067282|||||||
aslNO|394|24/3/2021|67631|54.0982666015625|1911|.36764705|||||||
aslSE|394|24/3/2021|33885|41.37696075439453|684|.88495576|||||||
AR|395|25/3/2021|17326|51.43230438232422|334|.3003003|1.9277387||||||
FI|395|25/3/2021|50335|51.04964447021484|1678|.17910448|3.3336644||||||
GR|395|25/3/2021|6746|30.86877250671387|128|1.5873016|1.8974206||||||
LI|395|25/3/2021|13958|42.34958648681641|355|.28248587|2.5433443||||||
LU|395|25/3/2021|19458|51.11433410644531|495|.81466395|2.5439408||||||
MS|395|25/3/2021|11119|58.570068359375|487|.20576131|4.3798904||||||
PI|395|25/3/2021|23571|56.60322952270508|581|.1724138|2.4648933||||||
PO|395|25/3/2021|16250|63.46491241455078|393|.25510204|2.4184616||||||
PT|395|25/3/2021|17808|61.23396301269531|445|.22522523|2.4988768||||||
SI|395|25/3/2021|10147|38.50473785400391|230|2.2222223|2.2666798||||||
Toscana|395|25/3/2021|187273|51.05125427246094|5198|.42503864||1727|-.80413556|26762|155313|2826615|.57288456
aslCENTRO|395|25/3/2021|84393|52.77042770385742|2516|.19912386|||||||
aslNO|395|25/3/2021|68106|54.47821807861328|1918|.36630037|||||||
aslSE|395|25/3/2021|34219|41.78480911254883|692|1.1695906|||||||
AR|396|26/3/2021|17476|51.87757873535156|336|.59880239|1.9226367||||||
FI|396|26/3/2021|50666|51.38534164428711|1685|.41716328|3.3257017||||||
GR|396|26/3/2021|6805|31.13875007629395|130|1.5625|1.91036||||||
LI|396|26/3/2021|14048|42.62265396118164|355|0|2.52705||||||
LU|396|26/3/2021|19612|51.51887512207031|496|.2020202|2.5290639||||||
MS|396|26/3/2021|11169|58.83344650268555|487|0|4.3602829||||||
PI|396|26/3/2021|23722|56.96583938598633|583|.34423408|2.4576342||||||
PO|396|26/3/2021|16545|64.61704254150391|396|.76335877|2.3934724||||||
PT|396|26/3/2021|17969|61.78757095336914|447|.44943821|2.4876175||||||
SI|396|26/3/2021|10233|38.83108139038086|232|.86956519|2.2671747||||||
Toscana|396|26/3/2021|188800|51.4675178527832|5220|.42323971||1730|.17371164|27226|156354|2841708|.53396022
aslCENTRO|396|26/3/2021|85180|53.26253509521484|2528|.47694755|||||||
aslNO|396|26/3/2021|68551|54.83417510986328|1921|.15641293|||||||
aslSE|396|26/3/2021|34514|42.1450309753418|698|.86705202|||||||
AR|397|27/3/2021|17612|52.28129577636719|339|.89285713|1.924824||||||
FI|397|27/3/2021|51089|51.81435012817383|1687|.11869437|3.3020806||||||
GR|397|27/3/2021|6859|31.38584518432617|131|.76923078|1.9098994||||||
LI|397|27/3/2021|14141|42.90481948852539|357|.5633803|2.524574||||||
LU|397|27/3/2021|19826|52.08103561401367|502|1.2096775|2.5320287||||||
MS|397|27/3/2021|11219|59.09682464599609|487|0|4.3408504||||||
PI|397|27/3/2021|23879|57.34285736083984|584|.17152658|2.4456635||||||
PO|397|27/3/2021|16720|65.30051422119141|398|.50505048|2.3803828||||||
PT|397|27/3/2021|18074|62.14862060546875|448|.22371365|2.4786987||||||
SI|397|27/3/2021|10293|39.05876541137695|233|.43103448|2.2636743||||||
Toscana|397|27/3/2021|190267|51.86742782592773|5239|.36398467||1760|1.734104|27303|157725|2857376|.55135852
aslCENTRO|397|27/3/2021|85883|53.70211410522461|2533|.19778481|||||||
aslNO|397|27/3/2021|69065|55.24532699584961|1930|.46850598|||||||
aslSE|397|27/3/2021|34764|42.4503059387207|703|.71633238|||||||
AR|398|28/3/2021|17730|52.6315803527832|342|.88495576|1.928934||||||
FI|398|28/3/2021|51509|52.24031066894531|1692|.29638413|3.2848628||||||
GR|398|28/3/2021|6907|31.60548782348633|132|.76335877|1.9111047||||||
LI|398|28/3/2021|14238|43.19912719726563|358|.28011206|2.5143981||||||
LU|398|28/3/2021|19982|52.4908332824707|506|.79681277|2.532279||||||
MS|398|28/3/2021|11252|59.27065277099609|488|.20533881|4.3370066||||||
PI|398|28/3/2021|24030|57.70547103881836|585|.17123288|2.4344568||||||
PO|398|28/3/2021|16891|65.96836090087891|404|1.5075377|2.3918064||||||
PT|398|28/3/2021|18170|62.47872543334961|451|.66964287|2.4821134||||||
SI|398|28/3/2021|10371|39.35475158691406|234|.42918456|2.2562916||||||
Toscana|398|28/3/2021|191635|52.24034881591797|5266|.51536554||1769|.51136363|27561|158808|2872604|.53293651
aslCENTRO|398|28/3/2021|86570|54.13169097900391|2547|.55270427|||||||
aslNO|398|28/3/2021|69502|55.59488296508789|1937|.36269429|||||||
aslSE|398|28/3/2021|35008|42.74825668334961|708|.71123755|||||||
AR|399|29/3/2021|17893|53.11544418334961|346|1.1695906|1.9337171||||||
FI|399|29/3/2021|51762|52.49690246582031|1705|.76832151|3.2939222||||||
GR|399|29/3/2021|6951|31.80682563781738|132|0|1.8990073||||||
LI|399|29/3/2021|14318|43.44185256958008|359|.2793296|2.5073335||||||
LU|399|29/3/2021|20072|52.72725296020508|509|.59288538|2.5358708||||||
MS|399|29/3/2021|11305|59.54983520507813|488|0|4.3166742||||||
PI|399|29/3/2021|24139|57.96722030639648|588|.51282054|2.4358921||||||
PO|399|29/3/2021|16966|66.26126861572266|407|.74257427|2.3989155||||||
PT|399|29/3/2021|18259|62.78475570678711|454|.66518849|2.486445||||||
SI|399|29/3/2021|10436|39.60140609741211|235|.42735043|2.2518206||||||
Toscana|399|29/3/2021|192656|52.5186767578125|5297|.58868212||1794|1.4132278|27890|159469|2882927|.35936037
aslCENTRO|399|29/3/2021|86987|54.39244079589844|2566|.74597567|||||||
aslNO|399|29/3/2021|69834|55.86045074462891|1944|.36138359|||||||
aslSE|399|29/3/2021|35280|43.08039474487305|713|.70621467|||||||
AR|400|30/3/2021|17955|53.29949188232422|351|1.4450867|1.9548873||||||
FI|400|30/3/2021|52128|52.86809921264648|1710|.29325512|3.2803867||||||
GR|400|30/3/2021|6983|31.9532527923584|133|.75757575|1.9046255||||||
LI|400|30/3/2021|14385|43.64513397216797|360|.27855152|2.5026069||||||
LU|400|30/3/2021|20226|53.13179779052734|514|.98231828|2.5412836||||||
MS|400|30/3/2021|11344|59.75526809692383|488|0|4.3018336||||||
PI|400|30/3/2021|24246|58.22417068481445|592|.6802721|2.4416399||||||
PO|400|30/3/2021|17137|66.92911529541016|410|.73710072|2.3924842||||||
PT|400|30/3/2021|18376|63.18706893920898|461|1.5418502|2.508707||||||
SI|400|30/3/2021|10501|39.84806060791016|236|.42553192|2.2474051||||||
Toscana|400|30/3/2021|193836|52.84035110473633|5329|.60411555||1807|.72463769|27890|160617|2896149|.4586311
aslCENTRO|400|30/3/2021|87641|54.8013801574707|2581|.58456743|||||||
aslNO|400|30/3/2021|70201|56.15401840209961|1954|.51440328|||||||
aslSE|400|30/3/2021|35439|43.27455139160156|720|.98176718|||||||
AR|401|31/3/2021|18042|53.5577507019043|351|0|1.9454606||||||
FI|401|31/3/2021|52587|53.3336181640625|1715|.29239765|3.2612622||||||
GR|401|31/3/2021|7042|32.22322845458984|135|1.5037594|1.917069||||||
LI|401|31/3/2021|14519|44.05170059204102|360|0|2.4795096||||||
LU|401|31/3/2021|20359|53.48117446899414|516|.38910505|2.5345056||||||
MS|401|31/3/2021|11403|60.06605529785156|489|.20491803|4.2883453||||||
PI|401|31/3/2021|24414|58.62760543823242|595|.50675678|2.4371262||||||
PO|401|31/3/2021|17337|67.71022796630859|411|.24390244|2.3706524||||||
PT|401|31/3/2021|18505|63.63064193725586|464|.65075922|2.5074303||||||
SI|401|31/3/2021|10611|40.26547622680664|238|.84745765|2.2429554||||||
Toscana|401|31/3/2021|195374|53.25961303710938|5348|.3565397||1825|.99612617|28107|161919|2913359|.59423739
aslCENTRO|401|31/3/2021|88429|55.29411315917969|2590|.34870204|||||||
aslNO|401|31/3/2021|70695|56.54916763305664|1960|.30706245|||||||
aslSE|401|31/3/2021|35695|43.58715057373047|724|.55555558|||||||
AR|402|01/4/2021|18195|54.01193237304688|352|.28490028|1.9345974||||||
FI|402|01/4/2021|53106|53.8599853515625|1725|.58309036|3.2482204||||||
GR|402|01/4/2021|7108|32.52523422241211|135|0|1.8992684||||||
LI|402|01/4/2021|14614|44.33993911743164|361|.27777779|2.4702339||||||
LU|402|01/4/2021|20549|53.98028945922852|518|.38759691|2.5208039||||||
MS|402|01/4/2021|11468|60.408447265625|490|.20449898|4.272759||||||
PI|402|01/4/2021|24578|59.02143096923828|595|0|2.4208641||||||
PO|402|01/4/2021|17495|68.32730102539063|418|1.703163|2.3892541||||||
PT|402|01/4/2021|18639|64.09140777587891|472|1.7241379|2.5323248||||||
SI|402|01/4/2021|10698|40.59561538696289|240|.84033614|2.2434099||||||
Toscana|402|01/4/2021|197005|53.70423126220703|5380|.59835452||1849|1.3150685|28428|163197|2930468|.58726025
aslCENTRO|402|01/4/2021|89240|55.80122756958008|2615|.96525097|||||||
aslNO|402|01/4/2021|71209|56.96031951904297|1964|.20408164|||||||
aslSE|402|01/4/2021|36001|43.96080780029297|727|.41436464|||||||
AR|403|02/4/2021|18311|54.35628128051758|354|.56818181|1.9332641||||||
FI|403|02/4/2021|53640|54.40156936645508|1735|.57971013|3.2345264||||||
GR|403|02/4/2021|7157|32.74945449829102|135|0|1.8862652||||||
LI|403|02/4/2021|14714|44.64334487915039|364|.83102494|2.4738345||||||
LU|403|02/4/2021|20739|54.47940063476563|522|.77220076|2.5169969||||||
MS|403|02/4/2021|11546|60.81931686401367|491|.20408164|4.2525549||||||
PI|403|02/4/2021|24735|59.39845275878906|596|.16806723|2.4095411||||||
PO|403|02/4/2021|17664|68.98733520507813|419|.23923445|2.3720562||||||
PT|403|02/4/2021|18805|64.66221618652344|473|.21186441|2.5152886||||||
SI|403|02/4/2021|10779|40.90298461914063|243|1.25|2.2543836||||||
Toscana|403|02/4/2021|198645|54.15129852294922|5406|.48327139||1861|.64899945|28676|164563|2948602|.61880898
aslCENTRO|403|02/4/2021|90109|56.34460830688477|2627|.458891|||||||
aslNO|403|02/4/2021|71734|57.38026809692383|1973|.45824847|||||||
aslSE|403|02/4/2021|36247|44.26119995117188|732|.68775791|||||||
AR|404|03/4/2021|18424|54.69171905517578|355|.28248587|1.9268346||||||
FI|404|03/4/2021|54081|54.84882736206055|1738|.17291066|3.2136979||||||
GR|404|03/4/2021|7195|32.92333602905273|139|2.9629629|1.9318972||||||
LI|404|03/4/2021|14856|45.07418441772461|365|.27472529|2.4569197||||||
LU|404|03/4/2021|20916|54.94436264038086|528|1.1494253|2.5243833||||||
MS|404|03/4/2021|11606|61.13537216186523|491|0|4.2305703||||||
PI|404|03/4/2021|24870|59.72264099121094|597|.16778524|2.4004824||||||
PO|404|03/4/2021|17821|69.60050201416016|423|.95465392|2.3736041||||||
PT|404|03/4/2021|18942|65.13329315185547|475|.422833|2.5076549||||||
SI|404|03/4/2021|10852|41.17999649047852|243|0|2.2392185||||||
Toscana|404|03/4/2021|200118|54.5528450012207|5428|.40695524||1881|1.0746911|28709|165981|2965617|.57705313
aslCENTRO|404|03/4/2021|90844|56.80419921875|2636|.34259611|||||||
aslNO|404|03/4/2021|72248|57.79141998291016|1981|.40547389|||||||
aslSE|404|03/4/2021|36471|44.53472518920898|737|.68306011|||||||
AR|405|04/4/2021|18554|55.0776252746582|359|1.1267606|1.9348928||||||
FI|405|04/4/2021|54606|55.38128280639648|1742|.2301496|3.1901257||||||
GR|405|04/4/2021|7248|33.16585540771484|139|0|1.9177704||||||
LI|405|04/4/2021|14962|45.39579391479492|367|.5479452|2.4528806||||||
LU|405|04/4/2021|21063|55.33051681518555|534|1.1363636|2.5352514||||||
MS|405|04/4/2021|11663|61.43562316894531|491|0|4.2098947||||||
PI|405|04/4/2021|25085|60.23893737792969|598|.16750419|2.3838947||||||
PO|405|04/4/2021|17989|70.25662994384766|426|.70921987|2.3681138||||||
PT|405|04/4/2021|19042|65.47714996337891|478|.63157892|2.5102406||||||
SI|405|04/4/2021|10977|41.65433502197266|246|1.2345679|2.2410495||||||
Toscana|405|04/4/2021|201744|54.99609756469727|5454|.4789978||1888|.37214246|29228|167062|2982006|.55263376
aslCENTRO|405|04/4/2021|91637|57.30005645751953|2646|.37936267|||||||
aslNO|405|04/4/2021|72773|58.21136856079102|1990|.45431599|||||||
